Lead ID,Prospect ID,Conversion Status,Lead Source,Product Category,Region,Customer Segment,Date,Sales
1031,1131,Not Converted,Dealer 4,MCBs,North,Enterprise,23-07-2019,110.288
1032,1132,Converted,Dealer 3, Home Automation,West,Small Business,24-07-2019,158.9
1033,1133,Not Converted,Dealer 2,Modular Switches,West,Individual,25-07-2019,541.05
1034,1134,Not Converted,Dealer 5, Home Automation,South,Enterprise,26-07-2019,113.46
1035,1135,Not Converted,Dealer 1,MCBs,East,Wholesale,27-07-2019,219.986
1036,1136,Converted,Dealer 3,Modular Switches,Central,Enterprise,28-07-2019,96.592
1037,1137,Not Converted,Dealer 4,Cabels ,East,Enterprise,29-07-2019,139
1038,1138,Converted,Dealer 5,Modular Switches,West,Retail,30-07-2019,697.92
1039,1139,Not Converted,Dealer 3,MCBs,Central,Wholesale,31-07-2019,142.84
1040,1140,Converted,Dealer 6,Cabels ,South,Small Business,01-08-2019,145.84
1041,1141,Not Converted,Dealer 2,Cabels ,East,Small Business,02-08-2019,342.376
1042,1142,Not Converted,Dealer 1,Modular Switches,North,Small Business,03-08-2019,138
1043,1143,Converted,Dealer 1,Electrical fans,North,Enterprise,04-08-2019,117.869
1044,1144,Converted,Dealer 6,MCBs,Central,Small Business,05-08-2019,219.96
1045,1145,Converted,Dealer 5,MCBs,North,Small Business,06-08-2019,291.968
1046,1146,Converted,Dealer 4,Electrical fans,North,Small Business,07-08-2019,94.564
1047,1147,Not Converted,Dealer 2, Home Automation,West,Retail,08-08-2019,480.16
1048,1148,Converted,Dealer 2, Home Automation,South,Wholesale,09-08-2019,113.24
1049,1149,Converted,Dealer 1,MCBs,North,Retail,10-08-2019,130.41
1050,1150,Converted,Dealer 6,Electrical fans,North,Wholesale,11-08-2019,118.97
1051,1151,Not Converted,Dealer 5,Electrical fans,East,Retail,12-08-2019,192.376
1052,1152,Not Converted,Dealer 3,Cabels ,Central,Wholesale,13-08-2019,1956.88
1053,1153,Not Converted,Dealer 5, Home Automation,West,Small Business,14-08-2019,2425.2
1054,1154,Not Converted,Dealer 1, Home Automation,Central,Individual,15-08-2019,105.48
1055,1155,Converted,Dealer 2,Cabels ,East,Small Business,16-08-2019,108.798
1056,1156,Not Converted,Dealer 4,Modular Switches,East,Individual,17-08-2019,149.38
1057,1157,Not Converted,Dealer 5, Home Automation,East,Small Business,18-08-2019,143.89
1058,1158,Converted,Dealer 1,Cabels ,North,Retail,19-08-2019,95.97
1059,1159,Not Converted,Dealer 1,Electrical fans,Central,Individual,20-08-2019,153.4
1060,1160,Converted,Dealer 6,Modular Switches,Central,Small Business,21-08-2019,222.992
1061,1161,Converted,Dealer 6,MCBs,Central,Enterprise,22-08-2019,528.96
1062,1162,Converted,Dealer 6,Electrical fans,South,Individual,23-08-2019,94.912
1063,1163,Converted,Dealer 1,Modular Switches,West,Wholesale,24-08-2019,125.472
1064,1164,Not Converted,Dealer 6,Cabels ,North,Retail,25-08-2019,93.554
1065,1165,Not Converted,Dealer 6,Electrical fans,West,Small Business,26-08-2019,111.2
1066,1166,Not Converted,Dealer 1,Modular Switches,North,Small Business,27-08-2019,156.75
1067,1167,Converted,Dealer 1,MCBs,Central,Wholesale,28-08-2019,110.95
1068,1168,Not Converted,Dealer 4,Electrical fans,South,Small Business,29-08-2019,102.588
1069,1169,Converted,Dealer 2,Electrical fans,South,Small Business,30-08-2019,127.544
1070,1170,Converted,Dealer 3, Home Automation,Central,Wholesale,31-08-2019,134.176
1071,1171,Converted,Dealer 1,Modular Switches,West,Wholesale,01-09-2019,146.52
1072,1172,Not Converted,Dealer 3,Modular Switches,East,Enterprise,02-09-2019,113.976
1073,1173,Not Converted,Dealer 4, Home Automation,Central,Enterprise,03-09-2019,318.96
1074,1174,Not Converted,Dealer 2,Cabels ,North,Wholesale,04-09-2019,308.792
1075,1175,Converted,Dealer 2,Cabels ,West,Individual,05-09-2019,161.44
1076,1176,Converted,Dealer 2, Home Automation,East,Individual,06-09-2019,126.2
1077,1177,Not Converted,Dealer 4,Electrical fans,South,Individual,07-09-2019,882.24
1078,1178,Converted,Dealer 6,MCBs,North,Retail,08-09-2019,83.856
1079,1179,Not Converted,Dealer 2,Cabels ,South,Enterprise,09-09-2019,100.088
1080,1180,Not Converted,Dealer 2,MCBs,North,Individual,10-09-2019,124.128
1081,1181,Not Converted,Dealer 4,Modular Switches,East,Individual,11-09-2019,159.92
1082,1182,Converted,Dealer 5,Modular Switches,North,Individual,12-09-2019,520.302
1083,1183,Not Converted,Dealer 2,Cabels ,East,Wholesale,13-09-2019,142.984
1084,1184,Converted,Dealer 2,Electrical fans,Central,Small Business,14-09-2019,143.96
1085,1185,Converted,Dealer 6,Modular Switches,Central,Retail,15-09-2019,155.976
1086,1186,Not Converted,Dealer 1,MCBs,North,Small Business,16-09-2019,492.952
1087,1187,Not Converted,Dealer 1,Electrical fans,West,Enterprise,17-09-2019,1259.96
1088,1188,Not Converted,Dealer 2,Cabels ,South,Small Business,18-09-2019,107.936
1089,1189,Not Converted,Dealer 3,Modular Switches,North,Retail,19-09-2019,114.34
1090,1190,Converted,Dealer 5,Cabels ,North,Individual,20-09-2019,131.304
1091,1191,Converted,Dealer 6,Electrical fans,South,Individual,21-09-2019,123.36
1092,1192,Not Converted,Dealer 3,Electrical fans,North,Wholesale,22-09-2019,187.312
1093,1193,Converted,Dealer 6,Electrical fans,South,Wholesale,23-09-2019,121.12
1094,1194,Converted,Dealer 4, Home Automation,East,Retail,24-09-2019,161.328
1095,1195,Converted,Dealer 6, Home Automation,West,Individual,25-09-2019,783.116
1096,1196,Converted,Dealer 6,MCBs,Central,Small Business,26-09-2019,137.568
1097,1197,Converted,Dealer 6,Electrical fans,Central,Small Business,27-09-2019,144.32
1098,1198,Not Converted,Dealer 1,Electrical fans,West,Retail,28-09-2019,143.784
1099,1199,Converted,Dealer 4,Modular Switches,South,Wholesale,29-09-2019,163.95
1100,1200,Not Converted,Dealer 6,MCBs,West,Small Business,30-09-2019,147.312
1101,1201,Not Converted,Dealer 4,MCBs,South,Enterprise,01-10-2019,128.256
1102,1202,Not Converted,Dealer 4,Cabels ,West,Retail,02-10-2019,139.92
1103,1203,Not Converted,Dealer 4,Electrical fans,North,Enterprise,03-10-2019,79.036
1104,1204,Converted,Dealer 3,Modular Switches,North,Enterprise,04-10-2019,128.93
1105,1205,Converted,Dealer 6,Cabels ,West,Wholesale,05-10-2019,190.764
1106,1206,Not Converted,Dealer 1, Home Automation,East,Individual,06-10-2019,207.994
1107,1207,Not Converted,Dealer 1,Electrical fans,West,Retail,07-10-2019,318.69
1108,1208,Converted,Dealer 1,MCBs,Central,Individual,08-10-2019,179.48
1109,1209,Not Converted,Dealer 1,Electrical fans,North,Small Business,09-10-2019,127.368
1110,1210,Not Converted,Dealer 6,Electrical fans,West,Small Business,10-10-2019,280.97
1111,1211,Converted,Dealer 1, Home Automation,Central,Retail,11-10-2019,289.552
1112,1212,Not Converted,Dealer 5,Modular Switches,North,Wholesale,12-10-2019,444.928
1113,1213,Converted,Dealer 3,Modular Switches,East,Small Business,13-10-2019,536.45
1114,1214,Not Converted,Dealer 2,Modular Switches,East,Small Business,14-10-2019,228.646
1115,1215,Converted,Dealer 1,Cabels ,Central,Individual,15-10-2019,339.552
1116,1216,Converted,Dealer 2,Modular Switches,West,Small Business,16-10-2019,943.92
1117,1217,Not Converted,Dealer 2,Cabels ,North,Wholesale,17-10-2019,164.31
1118,1218,Converted,Dealer 2, Home Automation,East,Small Business,18-10-2019,117.792
1119,1219,Converted,Dealer 4,Electrical fans,Central,Small Business,19-10-2019,579.058
1120,1220,Not Converted,Dealer 1,Cabels ,South,Enterprise,20-10-2019,1033.584
1121,1221,Converted,Dealer 5, Home Automation,West,Wholesale,21-10-2019,84.23
1122,1222,Converted,Dealer 4,Cabels ,South,Small Business,22-10-2019,109.224
1123,1223,Not Converted,Dealer 6, Home Automation,West,Wholesale,23-10-2019,185.99
1124,1224,Not Converted,Dealer 1,Modular Switches,North,Wholesale,24-10-2019,172.39
1125,1225,Converted,Dealer 4,Modular Switches,Central,Small Business,25-10-2019,323.97
1126,1226,Converted,Dealer 2, Home Automation,North,Small Business,26-10-2019,124.99
1127,1227,Not Converted,Dealer 4,MCBs,South,Wholesale,27-10-2019,168.136
1128,1228,Not Converted,Dealer 4, Home Automation,Central,Individual,28-10-2019,288.24
1129,1229,Converted,Dealer 1,Cabels ,North,Individual,29-10-2019,262
1130,1230,Converted,Dealer 2, Home Automation,North,Wholesale,30-10-2019,129.472
1131,1231,Converted,Dealer 2,Electrical fans,North,Wholesale,31-10-2019,108.92
1132,1232,Converted,Dealer 3,MCBs,South,Individual,01-11-2019,166.9
1133,1233,Converted,Dealer 3, Home Automation,North,Individual,02-11-2019,189.9
1134,1234,Not Converted,Dealer 6,MCBs,East,Enterprise,03-11-2019,135.98
1135,1235,Converted,Dealer 5,MCBs,West,Individual,04-11-2019,536.45
1136,1236,Converted,Dealer 1, Home Automation,East,Individual,05-11-2019,152.464
1137,1237,Converted,Dealer 4, Home Automation,South,Retail,06-11-2019,101.84
1138,1238,Not Converted,Dealer 2,Modular Switches,South,Small Business,07-11-2019,142.91
1139,1239,Converted,Dealer 4, Home Automation,North,Enterprise,08-11-2019,117.952
1140,1240,Not Converted,Dealer 1, Home Automation,Central,Enterprise,09-11-2019,172.6
1141,1241,Not Converted,Dealer 4,Modular Switches,East,Wholesale,10-11-2019,202.1
1142,1242,Converted,Dealer 2,Modular Switches,South,Retail,11-11-2019,1300.45
1143,1243,Converted,Dealer 3,Electrical fans,West,Small Business,12-11-2019,134.8
1144,1244,Not Converted,Dealer 6, Home Automation,South,Enterprise,13-11-2019,150.97
1145,1245,Not Converted,Dealer 2,Cabels ,East,Individual,14-11-2019,307.69
1146,1246,Not Converted,Dealer 2,MCBs,West,Individual,15-11-2019,421.92
1147,1247,Not Converted,Dealer 2,Modular Switches,West,Individual,16-11-2019,492.376
1148,1248,Not Converted,Dealer 2, Home Automation,North,Small Business,17-11-2019,1912.946
1149,1249,Converted,Dealer 5,Cabels ,Central,Enterprise,18-11-2019,112.448
1150,1250,Converted,Dealer 2,MCBs,West,Small Business,19-11-2019,117.84
1151,1251,Converted,Dealer 4, Home Automation,North,Wholesale,20-11-2019,699.146
1152,1252,Converted,Dealer 5,Cabels ,Central,Wholesale,21-11-2019,132.55
1153,1253,Not Converted,Dealer 3,MCBs,North,Retail,22-11-2019,160.9
1154,1254,Converted,Dealer 5,Cabels ,South,Wholesale,23-11-2019,296.98
1155,1255,Converted,Dealer 4,Modular Switches,South,Enterprise,24-11-2019,92.904
1156,1256,Converted,Dealer 4, Home Automation,Central,Enterprise,25-11-2019,128.08
1157,1257,Converted,Dealer 4,Cabels ,North,Enterprise,26-11-2019,174.568
1158,1258,Converted,Dealer 1,Cabels ,East,Individual,27-11-2019,350.976
1159,1259,Converted,Dealer 3, Home Automation,North,Individual,28-11-2019,116.656
1160,1260,Converted,Dealer 3,MCBs,East,Enterprise,29-11-2019,194.764
1161,1261,Converted,Dealer 2, Home Automation,West,Wholesale,30-11-2019,232.92
1162,1262,Converted,Dealer 6,Cabels ,West,Wholesale,01-12-2019,106.792
1163,1263,Not Converted,Dealer 1,Electrical fans,West,Retail,02-12-2019,122.192
1164,1264,Converted,Dealer 5,MCBs,North,Small Business,03-12-2019,227.564
1165,1265,Converted,Dealer 1,Cabels ,Central,Retail,04-12-2019,256.296
1166,1266,Not Converted,Dealer 1,Electrical fans,East,Small Business,05-12-2019,1652.192
1167,1267,Not Converted,Dealer 5,MCBs,North,Wholesale,06-12-2019,82.112
1168,1268,Converted,Dealer 3,Modular Switches,West,Enterprise,07-12-2019,110.864
1169,1269,Converted,Dealer 6, Home Automation,South,Individual,08-12-2019,123.48
1170,1270,Not Converted,Dealer 6,MCBs,West,Retail,09-12-2019,115.352
1171,1271,Converted,Dealer 6,MCBs,Central,Retail,10-12-2019,127.93
1172,1272,Not Converted,Dealer 4,Cabels ,West,Wholesale,11-12-2019,556.344
1173,1273,Not Converted,Dealer 3,Electrical fans,Central,Small Business,12-12-2019,117.97
1174,1274,Converted,Dealer 4,MCBs,South,Retail,13-12-2019,191.75
1175,1275,Converted,Dealer 5, Home Automation,East,Small Business,14-12-2019,120.92
1176,1276,Converted,Dealer 4,MCBs,West,Retail,15-12-2019,99.192
1177,1277,Not Converted,Dealer 2,MCBs,Central,Enterprise,16-12-2019,116.128
1178,1278,Not Converted,Dealer 2,Cabels ,East,Wholesale,17-12-2019,403.352
1179,1279,Not Converted,Dealer 1,MCBs,South,Small Business,18-12-2019,1687.95
1180,1280,Not Converted,Dealer 1,Electrical fans,Central,Wholesale,19-12-2019,131.032
1181,1281,Not Converted,Dealer 3,Cabels ,South,Individual,20-12-2019,565.92
1182,1282,Converted,Dealer 3,Modular Switches,South,Wholesale,21-12-2019,112.89
1183,1283,Converted,Dealer 2,Modular Switches,North,Small Business,22-12-2019,1175.6
1184,1284,Converted,Dealer 5,Cabels ,East,Small Business,23-12-2019,132.984
1185,1285,Not Converted,Dealer 1,Electrical fans,North,Individual,24-12-2019,110.776
1186,1286,Not Converted,Dealer 5,Cabels ,South,Individual,25-12-2019,877.95
1187,1287,Converted,Dealer 6,Cabels ,Central,Retail,26-12-2019,130.01
1188,1288,Converted,Dealer 6,Cabels ,West,Small Business,27-12-2019,104.96
1189,1289,Converted,Dealer 6,Cabels ,North,Wholesale,28-12-2019,134.424
1190,1290,Converted,Dealer 5,MCBs,West,Individual,29-12-2019,159.792
1191,1291,Not Converted,Dealer 6, Home Automation,North,Wholesale,30-12-2019,113.984
1192,1292,Converted,Dealer 6,Modular Switches,East,Individual,31-12-2019,161.896
1193,1293,Not Converted,Dealer 4,Electrical fans,West,Small Business,01-01-2021,168.96
1194,1294,Converted,Dealer 3,MCBs,North,Individual,02-01-2021,141.816
1195,1295,Not Converted,Dealer 2,Modular Switches,South,Small Business,03-01-2021,122.78
1196,1296,Not Converted,Dealer 1, Home Automation,Central,Individual,04-01-2021,164.88
1197,1297,Converted,Dealer 4,Cabels ,South,Retail,05-01-2021,100.75
1198,1298,Converted,Dealer 6, Home Automation,East,Individual,06-01-2021,195.96
1199,1299,Not Converted,Dealer 1,Modular Switches,East,Retail,07-01-2021,257.184
1200,1300,Converted,Dealer 4,Modular Switches,North,Retail,08-01-2021,732.88
1201,1301,Converted,Dealer 2,MCBs,South,Wholesale,09-01-2021,1489.1
1202,1302,Converted,Dealer 6,MCBs,West,Small Business,10-01-2021,103.952
1203,1303,Converted,Dealer 2,Electrical fans,North,Individual,11-01-2021,88.76
1204,1304,Converted,Dealer 4,Cabels ,North,Individual,12-01-2021,151.128
1205,1305,Converted,Dealer 1, Home Automation,South,Enterprise,13-01-2021,150.76
1206,1306,Not Converted,Dealer 3,Cabels ,Central,Individual,14-01-2021,139.3
1207,1307,Not Converted,Dealer 6, Home Automation,East,Small Business,15-01-2021,1474.49
1208,1308,Not Converted,Dealer 5,Cabels ,West,Small Business,16-01-2021,555.94
1209,1309,Converted,Dealer 1,Modular Switches,East,Individual,17-01-2021,157.92
1210,1310,Not Converted,Dealer 1,Modular Switches,North,Retail,18-01-2021,119.79
1211,1311,Converted,Dealer 3,Cabels ,Central,Enterprise,19-01-2021,134.024
1212,1312,Converted,Dealer 4,Electrical fans,North,Small Business,20-01-2021,264.056
1213,1313,Not Converted,Dealer 5,Modular Switches,Central,Enterprise,21-01-2021,482.564
1214,1314,Converted,Dealer 3,Electrical fans,South,Enterprise,22-01-2021,933.92
1215,1315,Not Converted,Dealer 4,Modular Switches,East,Small Business,23-01-2021,2547.29
1216,1316,Not Converted,Dealer 4,MCBs,North,Retail,24-01-2021,104.92
1217,1317,Not Converted,Dealer 4,MCBs,Central,Retail,25-01-2021,161.976
1218,1318,Not Converted,Dealer 1,Cabels ,Central,Small Business,26-01-2021,111.02
1219,1319,Not Converted,Dealer 1, Home Automation,North,Individual,27-01-2021,140.424
1220,1320,Not Converted,Dealer 6,MCBs,East,Individual,28-01-2021,109.94
1221,1321,Converted,Dealer 6,Modular Switches,South,Enterprise,29-01-2021,121.782
1222,1322,Converted,Dealer 3,Modular Switches,South,Individual,30-01-2021,111.91
1223,1323,Not Converted,Dealer 5,MCBs,West,Enterprise,31-01-2021,134.48
1224,1324,Converted,Dealer 6,MCBs,West,Individual,01-02-2021,107.296
1225,1325,Converted,Dealer 2, Home Automation,West,Retail,02-02-2021,145.88
1226,1326,Converted,Dealer 3,MCBs,East,Retail,03-02-2021,259.12
1227,1327,Not Converted,Dealer 2,Cabels ,West,Retail,04-02-2021,153.92
1228,1328,Converted,Dealer 2, Home Automation,West,Individual,05-02-2021,154.144
1229,1329,Converted,Dealer 4,MCBs,East,Enterprise,06-02-2021,237.52
1230,1330,Not Converted,Dealer 1,Modular Switches,West,Enterprise,07-02-2021,450.968
1231,1331,Converted,Dealer 6,MCBs,South,Retail,08-02-2021,4330.552
1232,1332,Converted,Dealer 1,Cabels ,North,Retail,09-02-2021,121.752
1233,1333,Converted,Dealer 6,Cabels ,South,Individual,10-02-2021,139.088
1234,1334,Converted,Dealer 1,Modular Switches,South,Individual,11-02-2021,202.376
1235,1335,Converted,Dealer 6, Home Automation,Central,Enterprise,12-02-2021,4395.896
1236,1336,Converted,Dealer 1,Modular Switches,North,Wholesale,13-02-2021,101.784
1237,1337,Converted,Dealer 4,MCBs,South,Enterprise,14-02-2021,667.272
1238,1338,Not Converted,Dealer 2,Modular Switches,North,Individual,15-02-2021,141.744
1239,1339,Converted,Dealer 6, Home Automation,South,Small Business,16-02-2021,121.672
1240,1340,Converted,Dealer 2,Electrical fans,East,Individual,17-02-2021,149.96
1241,1341,Converted,Dealer 6,Modular Switches,East,Individual,18-02-2021,149.98
1242,1342,Converted,Dealer 6, Home Automation,West,Small Business,19-02-2021,167.576
1243,1343,Not Converted,Dealer 4,Electrical fans,East,Individual,20-02-2021,242.46
1244,1344,Not Converted,Dealer 5, Home Automation,North,Enterprise,21-02-2021,261.28
1245,1345,Not Converted,Dealer 6, Home Automation,Central,Small Business,22-02-2021,337.92
1246,1346,Converted,Dealer 1,Electrical fans,West,Wholesale,23-02-2021,367.97
1247,1347,Not Converted,Dealer 4,Modular Switches,South,Individual,24-02-2021,855.568
1248,1348,Converted,Dealer 3,Electrical fans,East,Wholesale,25-02-2021,125.336
1249,1349,Not Converted,Dealer 2,Modular Switches,West,Wholesale,26-02-2021,133.008
1250,1350,Not Converted,Dealer 6, Home Automation,East,Small Business,27-02-2021,180.02
1251,1351,Converted,Dealer 5,Modular Switches,West,Retail,28-02-2021,96.24
1252,1352,Not Converted,Website,Cabels ,North,Wholesale,29-02-2021,649.73
1253,1353,Not Converted,Dealer 6,Electrical fans,North,Wholesale,01-03-2021,733.408
1254,1354,Not Converted,Dealer 1,Electrical fans,South,Retail,02-03-2021,112.672
1255,1355,Converted,Dealer 3,MCBs,West,Enterprise,03-03-2021,145.9
1256,1356,Converted,Dealer 6, Home Automation,Central,Retail,04-03-2021,173.92
1257,1357,Not Converted,Dealer 2, Home Automation,North,Enterprise,05-03-2021,177.97
1258,1358,Converted,Dealer 6,Modular Switches,South,Enterprise,06-03-2021,244.97
1259,1359,Converted,Dealer 2,Cabels ,West,Retail,07-03-2021,247.584
1260,1360,Converted,Dealer 5, Home Automation,South,Wholesale,08-03-2021,284
1261,1361,Not Converted,Dealer 6,Cabels ,North,Enterprise,09-03-2021,559.5
1262,1362,Converted,Dealer 4,MCBs,South,Retail,10-03-2021,1311.41
1263,1363,Not Converted,Dealer 4,Electrical fans,West,Individual,11-03-2021,82.588
1264,1364,Converted,Dealer 3,Cabels ,East,Wholesale,12-03-2021,110.98
1265,1365,Converted,Dealer 4, Home Automation,Central,Enterprise,13-03-2021,111.72
1266,1366,Not Converted,Dealer 3,Electrical fans,North,Small Business,14-03-2021,104.432
1267,1367,Not Converted,Dealer 1,Cabels ,West,Wholesale,15-03-2021,131.072
1268,1368,Converted,Dealer 2,Cabels ,West,Individual,16-03-2021,125.54
1269,1369,Not Converted,Dealer 1,Modular Switches,South,Individual,17-03-2021,142.68
1270,1370,Not Converted,Dealer 2,Electrical fans,North,Retail,18-03-2021,179.1
1271,1371,Converted,Dealer 2,Cabels ,East,Individual,19-03-2021,105.801
1272,1372,Not Converted,Dealer 3,Modular Switches,East,Small Business,20-03-2021,113.56
1273,1373,Converted,Dealer 4, Home Automation,Central,Retail,21-03-2021,135.8
1274,1374,Converted,Dealer 4,Cabels ,Central,Individual,22-03-2021,193.764
1275,1375,Not Converted,Dealer 3,Modular Switches,South,Enterprise,23-03-2021,313.97
1276,1376,Converted,Dealer 3,Modular Switches,North,Wholesale,24-03-2021,129.616
1277,1377,Converted,Dealer 1,Electrical fans,East,Small Business,25-03-2021,112.184
1278,1378,Converted,Dealer 3,Modular Switches,North,Small Business,26-03-2021,140.96
1279,1379,Not Converted,Dealer 4,Cabels ,South,Small Business,27-03-2021,522.984
1280,1380,Not Converted,Dealer 3,MCBs,North,Enterprise,28-03-2021,88.368
1281,1381,Converted,Dealer 3, Home Automation,North,Individual,29-03-2021,119.344
1282,1382,Not Converted,Dealer 2,Cabels ,North,Wholesale,30-03-2021,124.808
1283,1383,Converted,Dealer 3,Cabels ,South,Wholesale,31-03-2021,139.56
1284,1384,Not Converted,Dealer 1, Home Automation,South,Enterprise,01-04-2021,123.176
1285,1385,Not Converted,Dealer 5, Home Automation,South,Retail,02-04-2021,122.56
1286,1386,Not Converted,Dealer 6,Modular Switches,East,Individual,03-04-2021,125.52
1287,1387,Converted,Dealer 6,Cabels ,West,Small Business,04-04-2021,170.3
1288,1388,Converted,Dealer 2,Modular Switches,North,Retail,05-04-2021,192.568
1289,1389,Not Converted,Dealer 2,Electrical fans,Central,Enterprise,06-04-2021,1600.94
1290,1390,Not Converted,Dealer 6,Modular Switches,Central,Individual,07-04-2021,70.857
1291,1391,Converted,Dealer 2,Electrical fans,West,Individual,08-04-2021,137.76
1292,1392,Converted,Dealer 2,MCBs,North,Individual,09-04-2021,142.94
1293,1393,Not Converted,Dealer 4,Cabels ,North,Retail,10-04-2021,133.832
1294,1394,Converted,Dealer 4,Electrical fans,North,Retail,11-04-2021,168.376
1295,1395,Not Converted,Dealer 3,MCBs,South,Enterprise,12-04-2021,105.096
1296,1396,Converted,Dealer 5, Home Automation,East,Small Business,13-04-2021,180.96
1297,1397,Not Converted,Dealer 1,Modular Switches,South,Retail,14-04-2021,286.92
1298,1398,Not Converted,Dealer 6,MCBs,North,Wholesale,15-04-2021,102.258
1299,1399,Converted,Dealer 6,Electrical fans,West,Retail,16-04-2021,131.86
1300,1400,Converted,Dealer 4,Cabels ,North,Retail,17-04-2021,171.112
1301,1401,Converted,Dealer 4, Home Automation,North,Individual,18-04-2021,138.8
1302,1402,Converted,Dealer 2, Home Automation,East,Wholesale,19-04-2021,183.168
1303,1403,Converted,Dealer 1,MCBs,North,Small Business,20-04-2021,282.896
1304,1404,Not Converted,Dealer 4,MCBs,South,Wholesale,21-04-2021,324.85
1305,1405,Converted,Dealer 2,Modular Switches,Central,Small Business,22-04-2021,382.352
1306,1406,Not Converted,Dealer 5, Home Automation,East,Enterprise,23-04-2021,804.594
1307,1407,Converted,Dealer 4, Home Automation,East,Individual,24-04-2021,73.78
1308,1408,Converted,Dealer 6,Modular Switches,East,Enterprise,25-04-2021,113.184
1309,1409,Not Converted,Dealer 6,Cabels ,North,Retail,26-04-2021,113.2
1310,1410,Not Converted,Dealer 1,Modular Switches,East,Retail,27-04-2021,110.71
1311,1411,Converted,Dealer 1,Electrical fans,East,Individual,28-04-2021,104.18
1312,1412,Not Converted,Dealer 4,Electrical fans,South,Enterprise,29-04-2021,158.056
1313,1413,Converted,Dealer 4,MCBs,West,Wholesale,30-04-2021,147.99
1314,1414,Converted,Dealer 1,Modular Switches,South,Enterprise,01-05-2021,175.952
1315,1415,Converted,Dealer 1,Modular Switches,South,Small Business,02-05-2021,447.6
1316,1416,Not Converted,Dealer 5,MCBs,West,Retail,03-05-2021,2101.272
1317,1417,Not Converted,Dealer 5,Cabels ,West,Wholesale,04-05-2021,111.504
1318,1418,Converted,Dealer 2,Modular Switches,East,Retail,05-05-2021,114.36
1319,1419,Converted,Dealer 6, Home Automation,South,Enterprise,06-05-2021,115.36
1320,1420,Converted,Dealer 6,Modular Switches,North,Individual,07-05-2021,150.78
1321,1421,Converted,Dealer 2,Cabels ,Central,Wholesale,08-05-2021,624.41
1322,1422,Not Converted,Dealer 2,Modular Switches,Central,Individual,09-05-2021,943.944
1323,1423,Converted,Dealer 1, Home Automation,Central,Enterprise,10-05-2021,1125.85
1324,1424,Converted,Dealer 6,Electrical fans,South,Small Business,11-05-2021,153.96
1325,1425,Not Converted,Dealer 2,Electrical fans,West,Individual,12-05-2021,227.752
1326,1426,Not Converted,Dealer 3,Cabels ,East,Individual,13-05-2021,241.352
1327,1427,Converted,Dealer 4,Cabels ,East,Enterprise,14-05-2021,368.976
1328,1428,Not Converted,Dealer 2, Home Automation,Central,Wholesale,15-05-2021,416.544
1329,1429,Converted,Dealer 6,Electrical fans,East,Enterprise,16-05-2021,549.9
1330,1430,Converted,Dealer 2,Electrical fans,North,Individual,17-05-2021,2385.488
1331,1431,Not Converted,Dealer 3,Electrical fans,North,Retail,18-05-2021,118.688
1332,1432,Converted,Dealer 1,Electrical fans,West,Retail,19-05-2021,124.56
1333,1433,Not Converted,Dealer 6, Home Automation,East,Individual,20-05-2021,120.97
1334,1434,Converted,Dealer 1,Cabels ,South,Wholesale,21-05-2021,771.92
1335,1435,Converted,Dealer 4,Cabels ,East,Individual,22-05-2021,136.68
1336,1436,Not Converted,Dealer 1,MCBs,South,Retail,23-05-2021,429.98
1337,1437,Not Converted,Dealer 2,Cabels ,Central,Small Business,24-05-2021,102.82
1338,1438,Not Converted,Dealer 3,Electrical fans,South,Individual,25-05-2021,146.32
1339,1439,Converted,Dealer 1,Modular Switches,Central,Individual,26-05-2021,113.584
1340,1440,Converted,Dealer 5,Electrical fans,North,Small Business,27-05-2021,177.95
1341,1441,Converted,Dealer 6,Electrical fans,East,Wholesale,28-05-2021,511.92
1342,1442,Converted,Dealer 6,Cabels ,West,Enterprise,29-05-2021,99.18
1343,1443,Not Converted,Dealer 2,MCBs,East,Retail,30-05-2021,113.64
1344,1444,Not Converted,Dealer 5, Home Automation,Central,Retail,31-05-2021,116.991
1345,1445,Not Converted,Dealer 2,Modular Switches,East,Enterprise,01-06-2021,124.85
1346,1446,Converted,Dealer 3,Modular Switches,West,Enterprise,02-06-2021,237.8
1347,1447,Not Converted,Dealer 4,MCBs,Central,Enterprise,03-06-2021,318.646
1348,1448,Not Converted,Dealer 4,Electrical fans,Central,Enterprise,04-06-2021,1344.66
1349,1449,Not Converted,Dealer 4, Home Automation,West,Retail,05-06-2021,2284.41
1350,1450,Not Converted,Dealer 6, Home Automation,East,Individual,06-06-2021,2903.127
1351,1451,Converted,Dealer 6, Home Automation,West,Individual,07-06-2021,119.784
1352,1452,Converted,Dealer 4,Cabels ,South,Small Business,08-06-2021,170.97
1353,1453,Not Converted,Dealer 2,Electrical fans,North,Individual,09-06-2021,125.48
1354,1454,Converted,Dealer 1,Modular Switches,West,Wholesale,10-06-2021,111.294
1355,1455,Not Converted,Dealer 4,Modular Switches,Central,Wholesale,11-06-2021,429.98
1356,1456,Converted,Dealer 1,Electrical fans,South,Enterprise,12-06-2021,1106
1357,1457,Converted,Dealer 4,Modular Switches,North,Small Business,13-06-2021,140.07
1358,1458,Not Converted,Dealer 5,Cabels ,West,Retail,14-06-2021,113.176
1359,1459,Not Converted,Dealer 2, Home Automation,North,Individual,15-06-2021,122.96
